id,event_type,latitude,longitude,event_cause,requires_road_closure,start_datetime,status,corridor,priority,created_date,police_station,report_creation_delay_min,actual_duration_min,hour,day_of_week,month,is_weekend,event_type_encoded,priority_encoded,requires_road_closure_encoded
FKID004132,unplanned,12.8193862,77.6890097,vehicle_breakdown,False,2023-11-18 21:45:09.637000+00:00,closed,Non-corridor,Low,2023-11-18 21:47:43.431176+00:00,Electronic City,2.5632362666666664,,21,5,11,1,0,1,0
FKID004133,unplanned,13.0511382,77.4896909,others,False,2023-11-19 06:57:15.989000+00:00,active,Non-corridor,Low,2023-11-19 06:59:18.866548+00:00,No Police Station,2.0479591333333333,,6,6,11,1,0,1,0
FKID004134,unplanned,12.91875337,77.51825174,congestion,False,2023-11-28 04:52:30.261000+00:00,closed,Non-corridor,Low,2023-11-28 04:53:04.708041+00:00,Kengeri,0.57411735,,4,1,11,0,0,1,0
FKID004135,unplanned,12.9467434,77.5333903,accident,False,2024-01-01 23:40:09.675232+00:00,closed,Mysore Road,High,2024-01-02 00:38:33.066983+00:00,Byatarayanapura,58.38986251666667,,23,0,1,0,0,3,0
FKID004136,unplanned,13.09411244,77.51344424,Fog / Low Visibility,False,2023-11-28 04:55:55.937000+00:00,closed,Non-corridor,Low,2023-11-28 04:56:26.875510+00:00,Chikkabanavara,0.5156418333333334,,4,1,11,0,0,1,0
FKID004137,unplanned,13.0395661,77.6412265,construction,False,2024-01-01 19:27:58.270000+00:00,closed,Airport New South Road,High,2024-01-01 19:34:12.515766+00:00,Hennuru,6.237429433333333,,19,0,1,0,0,3,0
FKID004138,unplanned,12.9611105,77.5103384,vehicle_breakdown,False,2023-11-28 06:29:56.409000+00:00,closed,Non-corridor,Low,2023-11-28 06:31:22.867089+00:00,Jnanabharathi,1.44096815,,6,1,11,0,0,1,0
FKID004139,unplanned,13.1643301,77.6309231,vehicle_breakdown,False,2023-11-25 06:55:56.225000+00:00,closed,Bellary Road 2,High,2023-11-25 06:59:17.332671+00:00,Chikkajala,3.3517945166666667,,6,5,11,1,0,3,0
FKID004140,unplanned,13.0687009,77.4481459,vehicle_breakdown,False,2023-11-27 23:46:24.250000+00:00,closed,Non-corridor,Low,2023-11-27 23:47:43.144624+00:00,No Police Station,1.3149103999999998,,23,0,11,0,0,1,0
FKID004141,unplanned,12.97633064,77.45300487,construction,False,2023-11-28 04:16:31.386000+00:00,active,Non-corridor,Low,2023-11-28 04:17:09.714052+00:00,No Police Station,0.6388008666666667,,4,1,11,0,0,1,0
FKID004142,unplanned,13.2210345,77.6822537,vehicle_breakdown,False,2023-11-28 05:30:33.835000+00:00,closed,Non-corridor,Low,2023-11-28 05:33:46.563236+00:00,Devanahalli Airport,3.2121372666666668,,5,1,11,0,0,1,0
FKID004143,unplanned,12.8194593,77.6880415,vehicle_breakdown,False,2023-11-29 20:52:37.662000+00:00,closed,Non-corridor,Low,2023-11-29 20:55:32.886483+00:00,Electronic City,2.92040805,,20,2,11,0,0,1,0
FKID004144,unplanned,13.0730618,77.4399601,vehicle_breakdown,False,2023-11-29 21:31:35.791000+00:00,closed,Non-corridor,Low,2023-11-29 21:33:22.422688+00:00,No Police Station,1.7771948,,21,2,11,0,0,1,0
FKID004145,unplanned,13.0672877,77.4517008,vehicle_breakdown,False,2023-12-01 01:19:41.136000+00:00,closed,Non-corridor,Low,2023-12-01 01:21:13.455294+00:00,No Police Station,1.5386549,,1,4,12,0,0,1,0
FKID004146,unplanned,13.0605293,77.4622043,vehicle_breakdown,False,2023-12-03 21:18:26.212000+00:00,closed,Non-corridor,Low,2023-12-03 21:20:16.893536+00:00,No Police Station,1.8446922666666665,,21,6,12,1,0,1,0
FKID004147,unplanned,12.948912,77.4696656,others,True,2023-12-09 13:18:58.420000+00:00,closed,Non-corridor,Low,2023-12-09 13:20:39.748392+00:00,Kengeri,1.6888065333333333,,13,5,12,1,0,1,1
FKID004148,unplanned,13.0655886,77.4536892,vehicle_breakdown,False,2023-12-10 05:25:50.469000+00:00,closed,Non-corridor,Low,2023-12-10 05:26:29.956228+00:00,No Police Station,0.6581204666666667,,5,6,12,1,0,1,0
FKID004149,unplanned,13.0239336,77.5833386,tree_fall,False,2024-01-02 01:47:33.455000+00:00,closed,Bellary Road 1,High,2024-01-02 01:49:37.493337+00:00,Kodigehalli,2.067305616666667,,1,1,1,0,0,3,0
FKID004150,unplanned,12.8394,77.65426,vehicle_breakdown,False,2024-01-02 07:05:12.375000+00:00,closed,Non-corridor,Low,2024-01-02 07:07:08.582619+00:00,Electronic City,1.9367936499999998,,7,1,1,0,0,1,0
FKID004151,unplanned,13.1809322,77.6385476,vehicle_breakdown,False,2023-12-13 22:17:50.338000+00:00,closed,Bellary Road 2,High,2023-12-13 22:22:37.440300+00:00,Chikkajala,4.7850383333333335,,22,2,12,0,0,3,0
FKID004152,unplanned,12.8186042,77.6898828,vehicle_breakdown,False,2023-12-14 22:45:45.836000+00:00,closed,Non-corridor,Low,2023-12-14 22:47:01.478554+00:00,Electronic City,1.2607092333333334,,22,3,12,0,0,1,0
FKID004153,unplanned,13.0735068,77.4391425,vehicle_breakdown,False,2023-12-15 08:53:05.534000+00:00,closed,Non-corridor,Low,2023-12-15 08:54:00.684377+00:00,No Police Station,0.91917295,,8,4,12,0,0,1,0
FKID004154,unplanned,13.1850133,77.6984583,construction,False,2024-01-02 08:02:40.717000+00:00,closed,Non-corridor,Low,2024-01-02 08:04:50.477436+00:00,Chikkajala,2.162673933333333,,8,1,1,0,0,1,0
FKID004155,unplanned,12.8835072,77.7521832,others,False,2023-12-15 19:39:13.669000+00:00,active,Non-corridor,Low,2023-12-15 19:39:44.996147+00:00,No Police Station,0.5221191166666667,,19,4,12,0,0,1,0
FKID004156,unplanned,12.811303,77.6654876,pot_holes,False,2023-12-16 03:44:11.466000+00:00,active,Non-corridor,Low,2023-12-16 03:44:47.099176+00:00,Electronic City,0.5938862666666667,,3,5,12,1,0,1,0
FKID004157,unplanned,12.8111169,77.6653577,pot_holes,False,2023-12-16 03:44:50.111000+00:00,active,Non-corridor,Low,2023-12-16 03:45:34.102549+00:00,Electronic City,0.7331924833333333,,3,5,12,1,0,1,0
FKID004158,unplanned,12.8110993,77.6653192,pot_holes,False,2023-12-16 03:45:34.932000+00:00,active,Non-corridor,Low,2023-12-16 03:46:08.651749+00:00,Electronic City,0.5619958166666666,,3,5,12,1,0,1,0
FKID004159,unplanned,12.9854746,77.5249189,vehicle_breakdown,False,2024-01-02 07:29:49.981000+00:00,closed,Magadi Road,High,2024-01-02 07:30:46.088503+00:00,Kamakshipalya,0.93512505,,7,1,1,0,0,3,0
FKID004160,unplanned,13.1827536,77.5739465,vehicle_breakdown,False,2023-12-16 20:31:11.475000+00:00,resolved,Bellary Road 2,High,2023-12-16 20:31:49.649399+00:00,Kodigehalli,0.6362399833333333,,20,5,12,1,0,3,0
FKID004161,unplanned,12.98124337,77.75068471,protest,False,2023-11-28 04:17:42.506000+00:00,closed,Non-corridor,Low,2023-11-28 04:31:22.527716+00:00,No Police Station,13.6670286,,4,1,11,0,0,1,0
FKID004162,unplanned,12.9458758,77.4699081,vehicle_breakdown,False,2023-12-17 06:19:34.704000+00:00,closed,Non-corridor,Low,2023-12-17 06:21:05.434811+00:00,Kengeri,1.5121801833333335,,6,6,12,1,0,1,0
FKID004163,unplanned,12.9458172,77.4699214,vehicle_breakdown,False,2023-12-17 06:23:12.246000+00:00,closed,Non-corridor,Low,2023-12-17 06:24:21.160590+00:00,Kengeri,1.1485765000000001,,6,6,12,1,0,1,0
FKID004164,unplanned,13.22744,77.6885325,vehicle_breakdown,False,2023-12-17 22:16:04.805000+00:00,closed,Non-corridor,Low,2023-12-17 22:16:52.858622+00:00,Devanahalli Airport,0.8008936999999999,,22,6,12,1,0,1,0
FKID004165,planned,12.88122222,77.47910378,protest,False,2023-11-28 04:58:26.455000+00:00,closed,Non-corridor,Low,2023-11-28 04:59:05.083210+00:00,No Police Station,0.6438035000000001,,4,1,11,0,1,1,0
FKID004166,unplanned,12.97571222,77.58699417,accident,False,2023-11-28 15:53:51.175000+00:00,closed,Non-corridor,Low,2023-11-28 15:54:55.540158+00:00,Halasuru Gate,1.0727526333333333,,15,1,11,0,0,1,0
FKID004167,unplanned,12.8969352,77.6584737,tree_fall,False,2024-01-02 20:24:00.252000+00:00,closed,Non-corridor,Low,2024-01-02 20:24:43.610555+00:00,Bellandur,0.7226425833333334,,20,1,1,0,0,1,0
FKID004168,unplanned,13.0568483,77.47258,vehicle_breakdown,False,2023-12-19 01:25:23.204000+00:00,closed,Non-corridor,Low,2023-12-19 01:26:41.828533+00:00,No Police Station,1.3104088833333334,,1,1,12,0,0,1,0
FKID004169,unplanned,13.0584421,77.4679956,others,False,2023-12-19 04:37:43.999000+00:00,active,Non-corridor,Low,2023-12-19 04:38:59.418119+00:00,No Police Station,1.2569853166666667,,4,1,12,0,0,1,0
FKID004170,unplanned,13.0515565,77.4882176,vehicle_breakdown,False,2023-12-19 21:48:42.435000+00:00,closed,Non-corridor,Low,2023-12-19 21:49:39.731180+00:00,No Police Station,0.9549363333333333,,21,1,12,0,0,1,0
FKID004171,unplanned,13.0515741,77.4880777,vehicle_breakdown,False,2023-12-19 22:32:43.748000+00:00,closed,Non-corridor,Low,2023-12-19 22:33:26.006787+00:00,No Police Station,0.7043131166666666,,22,1,12,0,0,1,0
FKID004172,unplanned,13.0588479,77.4656916,others,False,2023-12-19 23:40:51.117000+00:00,active,Non-corridor,Low,2023-12-19 23:43:30.266056+00:00,No Police Station,2.652484266666667,,23,1,12,0,0,1,0
FKID004173,unplanned,13.0207553,77.7104892,vehicle_breakdown,False,2024-01-02 18:15:55.829000+00:00,closed,Non-corridor,Low,2024-01-02 18:16:14.062359+00:00,K.R. Pura,0.3038893166666667,,18,1,1,0,0,1,0
FKID004174,unplanned,13.0588093,77.4653777,others,True,2023-12-19 23:44:40.024000+00:00,active,Non-corridor,Low,2023-12-19 23:45:52.124103+00:00,No Police Station,1.2016683833333335,,23,1,12,0,0,1,1
FKID004175,unplanned,13.0616935,77.4595922,others,False,2023-12-20 00:30:51.298000+00:00,active,Non-corridor,Low,2023-12-20 00:31:50.635226+00:00,No Police Station,0.9889537666666667,,0,2,12,0,0,1,0
FKID004176,unplanned,13.0280608,77.5858748,vehicle_breakdown,False,2023-11-28 19:15:48.386000+00:00,closed,Bellary Road 1,High,2023-11-28 19:17:23.592392+00:00,Kodigehalli,1.5867731999999999,,19,1,11,0,0,3,0
FKID004177,unplanned,13.0057285,77.6861351,others,False,2023-11-28 19:04:22.168000+00:00,closed,Non-corridor,Low,2023-11-28 19:05:48.038125+00:00,K.R. Pura,1.43116875,,19,1,11,0,0,1,0
FKID004178,unplanned,13.1202435,77.6682476,construction,False,2023-12-21 05:59:53.560000+00:00,closed,Non-corridor,Low,2023-12-21 06:08:15.884234+00:00,Chikkajala,8.372070566666666,,5,3,12,0,0,1,0
FKID004179,unplanned,12.840935,77.6496567,vehicle_breakdown,False,2023-12-22 23:02:37.636000+00:00,closed,Non-corridor,Low,2023-12-22 23:03:27.033098+00:00,Electronic City,0.8232849666666666,,23,4,12,0,0,1,0
FKID004180,unplanned,13.0673845,77.4508827,vehicle_breakdown,False,2023-12-23 04:27:11.717000+00:00,closed,Non-corridor,Low,2023-12-23 04:27:59.882808+00:00,No Police Station,0.8027634666666666,,4,5,12,1,0,1,0
FKID004181,unplanned,13.1557145,77.6225084,vehicle_breakdown,False,2023-12-23 04:33:50.525000+00:00,closed,Bellary Road 2,High,2023-12-23 04:38:33.134233+00:00,Chikkajala,4.710153883333334,,4,5,12,1,0,3,0
FKID004182,unplanned,13.067335,77.45095,vehicle_breakdown,False,2023-12-23 07:06:14.045000+00:00,closed,Non-corridor,Low,2023-12-23 07:06:48.337371+00:00,No Police Station,0.5715395166666667,,7,5,12,1,0,1,0
FKID004183,unplanned,13.00635,77.6863717,vehicle_breakdown,False,2023-11-28 18:06:09.525000+00:00,closed,Non-corridor,Low,2023-11-28 18:08:40.274920+00:00,K.R. Pura,2.5124986666666667,,18,1,11,0,0,1,0
FKID004184,unplanned,12.8874767,77.7372183,procession,True,2023-12-25 08:31:49.434000+00:00,closed,Non-corridor,Low,2023-12-25 08:32:47.320099+00:00,Whitefield,0.9647683166666667,,8,0,12,0,0,1,1
FKID004185,unplanned,13.114165,77.606415,vehicle_breakdown,False,2023-11-28 20:35:36.863000+00:00,closed,Bellary Road 2,High,2023-11-28 20:36:13.665896+00:00,Yelahanka,0.6133816,,20,1,11,0,0,3,0
FKID004186,unplanned,12.9931351,77.7216115,road_conditions,True,2024-01-02 22:07:28.280000+00:00,active,Non-corridor,Low,2024-01-02 22:09:08.078455+00:00,Mahadevapura,1.6633075833333335,,22,1,1,0,0,1,1
FKID004187,unplanned,13.1396412,77.6178059,vehicle_breakdown,False,2023-12-25 20:28:22.722000+00:00,closed,Bellary Road 2,High,2023-12-25 20:31:18.907857+00:00,Chikkajala,2.93643095,,20,0,12,0,0,3,0
FKID004188,unplanned,13.0894108,77.5563129,vehicle_breakdown,False,2023-11-28 20:41:12.550000+00:00,closed,Non-corridor,Low,2023-11-28 20:45:22.245186+00:00,Yelahanka,4.1615864333333334,,20,1,11,0,0,1,0
FKID004189,unplanned,13.1877011,77.7119109,accident,False,2023-12-25 23:07:09.569000+00:00,closed,Non-corridor,Low,2023-12-25 23:10:39.342196+00:00,Chikkajala,3.4962199333333337,,23,0,12,0,0,1,0
FKID004190,unplanned,13.0613967,77.4610883,vehicle_breakdown,False,2023-12-26 11:20:50.176000+00:00,closed,Non-corridor,Low,2023-12-26 11:22:00.754641+00:00,No Police Station,1.1763106833333334,,11,1,12,0,0,1,0
FKID004191,unplanned,13.06145,77.4608617,vehicle_breakdown,False,2023-12-26 20:12:55.035000+00:00,closed,Non-corridor,Low,2023-12-26 20:14:06.683251+00:00,No Police Station,1.1941375166666668,,20,1,12,0,0,1,0
FKID004192,unplanned,13.0387425,77.7397905,vehicle_breakdown,False,2023-12-27 02:09:25.160000+00:00,closed,Non-corridor,Low,2023-12-27 02:11:08.076523+00:00,K.R. Pura,1.7152753833333334,,2,2,12,0,0,1,0
FKID004193,unplanned,13.0615802,77.4608504,vehicle_breakdown,False,2023-12-27 07:02:10.813000+00:00,closed,Non-corridor,Low,2023-12-27 07:04:32.048500+00:00,No Police Station,2.353925,,7,2,12,0,0,1,0
FKID004194,planned,13.183545,77.6801783,construction,False,2023-12-27 04:05:46+00:00,closed,Non-corridor,Low,2023-12-27 08:11:19.667770+00:00,Chikkajala,,,4,2,12,0,1,1,0
FKID004195,unplanned,13.0041838,77.5839763,road_conditions,False,2023-11-28 22:06:42.882000+00:00,closed,Bellary Road 1,High,2023-11-28 22:33:26.508280+00:00,Sadashivanagar,26.727104666666666,,22,1,11,0,0,3,0
FKID004196,unplanned,12.8445617,77.6732867,accident,False,2023-12-28 00:51:40.081933+00:00,closed,Non-corridor,Low,2023-12-28 01:04:02.011207+00:00,Electronic City,12.3654879,,0,3,12,0,0,1,0
FKID004197,unplanned,12.8375952,77.6788445,accident,False,2023-12-28 01:11:02.481146+00:00,closed,Non-corridor,Low,2023-12-28 01:11:29.180223+00:00,Electronic City,0.44498461666666667,,1,3,12,0,0,1,0
FKID004198,unplanned,13.0533971,77.7620991,vehicle_breakdown,False,2023-12-29 03:35:24.676000+00:00,closed,Non-corridor,Low,2023-12-29 03:37:16.673255+00:00,K.R. Pura,1.8666209166666665,,3,4,12,0,0,1,0
FKID004199,unplanned,13.0357139,77.7365339,vehicle_breakdown,False,2023-12-29 20:50:16.202000+00:00,closed,Non-corridor,Low,2023-12-29 20:52:10.611535+00:00,K.R. Pura,1.9068255833333334,,20,4,12,0,0,1,0
FKID004200,unplanned,13.1983767,77.6974685,vehicle_breakdown,False,2023-12-30 00:19:24.516000+00:00,closed,Non-corridor,Low,2023-12-30 00:22:16.781052+00:00,Devanahalli Airport,2.8710842,,0,5,12,1,0,1,0
FKID004201,unplanned,13.0669972,77.4517019,vehicle_breakdown,False,2023-12-30 06:33:06.352000+00:00,closed,Non-corridor,Low,2023-12-30 06:36:55.169523+00:00,No Police Station,3.813625383333333,,6,5,12,1,0,1,0
FKID004202,unplanned,13.0750328,77.4358991,vehicle_breakdown,False,2023-12-30 07:11:33.304000+00:00,closed,Non-corridor,Low,2023-12-30 07:13:06.667661+00:00,No Police Station,1.5560610166666666,,7,5,12,1,0,1,0
FKID004203,unplanned,13.0751533,77.4363333,vehicle_breakdown,False,2023-12-30 07:15:51.076000+00:00,closed,Non-corridor,Low,2023-12-30 07:16:27.840503+00:00,No Police Station,0.6127417166666667,,7,5,12,1,0,1,0
FKID004204,unplanned,13.1784872,77.6370365,vehicle_breakdown,False,2023-12-30 19:32:43.145000+00:00,closed,Bellary Road 2,High,2023-12-30 19:34:24.805740+00:00,Chikkajala,1.6943456666666667,,19,5,12,1,0,3,0
FKID004205,unplanned,13.0528197,77.6459627,others,False,2024-01-03 03:56:41.986000+00:00,closed,Non-corridor,Low,2024-01-03 04:00:53.044487+00:00,Hennuru,4.184308116666667,,3,2,1,0,0,1,0
FKID004206,unplanned,13.0397033,77.7415583,vehicle_breakdown,False,2023-12-30 20:00:50.628000+00:00,closed,Non-corridor,Low,2023-12-30 20:02:38.629673+00:00,K.R. Pura,1.8000278833333332,,20,5,12,1,0,1,0
FKID004207,unplanned,13.0629026,77.4583968,vehicle_breakdown,False,2023-12-30 20:11:25.402000+00:00,closed,Non-corridor,Low,2023-12-30 20:13:09.521312+00:00,No Police Station,1.7353218666666665,,20,5,12,1,0,1,0
FKID004208,unplanned,13.0674398,77.4497151,vehicle_breakdown,False,2023-12-31 04:44:24.360000+00:00,closed,Non-corridor,Low,2023-12-31 04:44:58.987438+00:00,No Police Station,0.5771239666666667,,4,6,12,1,0,1,0
FKID004209,unplanned,13.0634941,77.4561606,vehicle_breakdown,False,2024-01-01 20:43:58.251000+00:00,closed,Non-corridor,Low,2024-01-01 20:44:40.330479+00:00,No Police Station,0.70132465,,20,0,1,0,0,1,0
FKID004210,unplanned,12.9692815,77.7357346,vehicle_breakdown,False,2024-01-03 04:21:29.885000+00:00,closed,Non-corridor,Low,2024-01-03 04:24:52.039640+00:00,Whitefield,3.369244,,4,2,1,0,0,1,0
FKID004211,unplanned,13.0707619,77.4448725,vehicle_breakdown,False,2024-01-01 21:11:34.624000+00:00,closed,Non-corridor,Low,2024-01-01 21:12:59.214350+00:00,No Police Station,1.4098391666666668,,21,0,1,0,0,1,0
FKID004212,unplanned,13.2307959,77.6912179,vehicle_breakdown,False,2024-01-01 21:29:34.300000+00:00,closed,Non-corridor,Low,2024-01-01 21:31:52.386392+00:00,Devanahalli Airport,2.3014398666666667,,21,0,1,0,0,1,0
FKID004213,unplanned,13.1853883,77.6418683,accident,False,2024-01-03 02:03:27.965000+00:00,closed,Bellary Road 2,High,2024-01-03 02:05:26.502566+00:00,Chikkajala,1.9756261,,2,2,1,0,0,3,0
FKID004214,unplanned,13.1854657,77.6420641,accident,False,2024-01-03 02:14:25.909516+00:00,closed,Bellary Road 2,High,2024-01-03 02:56:12.848119+00:00,Chikkajala,41.78231005,,2,2,1,0,0,3,0
FKID004215,unplanned,13.1355168,77.617415,vehicle_breakdown,False,2024-01-03 07:55:12.630000+00:00,closed,Bellary Road 2,High,2024-01-03 07:56:09.925748+00:00,Yelahanka,0.9549291333333334,,7,2,1,0,0,3,0
FKID004216,planned,13.1835417,77.6807133,construction,False,2024-01-05 01:20:46+00:00,closed,Non-corridor,Low,2024-01-05 01:22:47.658430+00:00,Chikkajala,2.0276405,,1,4,1,0,1,1,0
FKID004217,unplanned,13.2505022,77.71504,accident,False,2024-01-05 05:07:52.163162+00:00,closed,Non-corridor,Low,2024-01-05 05:49:31.998660+00:00,Devanahalli Airport,41.66392496666666,,5,4,1,0,0,1,0
FKID004218,planned,12.9695341,77.7006055,construction,False,2024-01-17 09:05:46+00:00,closed,ORR East 2,High,2024-01-16 21:13:17.201829+00:00,HAL Old Airport,,,9,2,1,0,1,3,0
FKID004219,unplanned,12.9140108,77.5673732,vehicle_breakdown,False,2024-01-16 21:21:33.472000+00:00,closed,ORR West 1,High,2024-01-16 21:22:37.391186+00:00,Banashankari,1.0653197666666667,,21,1,1,0,0,3,0
FKID004220,unplanned,12.9999986,77.6634061,vehicle_breakdown,False,2024-01-16 21:33:04.340000+00:00,closed,ORR North 1,High,2024-01-16 21:35:20.504898+00:00,Banaswadi,2.2694149666666665,,21,1,1,0,0,3,0
FKID004221,unplanned,13.005755,77.6904483,vehicle_breakdown,False,2024-01-16 22:56:51.272000+00:00,closed,Non-corridor,Low,2024-01-16 22:58:27.559337+00:00,K.R. Pura,1.6047889499999999,,22,1,1,0,0,1,0
FKID004222,unplanned,13.0442709,77.6432677,vehicle_breakdown,False,2024-01-16 23:35:40.876000+00:00,closed,Non-corridor,Low,2024-01-16 23:36:36.869498+00:00,Hennuru,0.9332249666666667,,23,1,1,0,0,1,0
FKID004223,unplanned,13.0431317,77.5512583,vehicle_breakdown,False,2024-01-17 00:34:20.663000+00:00,closed,ORR North 2,High,2024-01-17 00:35:25.882961+00:00,Jalahalli,1.08699935,,0,2,1,0,0,3,0
FKID004224,unplanned,12.923575,77.655095,vehicle_breakdown,False,2024-01-03 04:16:40.358000+00:00,closed,ORR East 1,High,2024-01-03 04:17:34.014601+00:00,Bellandur,0.8942766833333333,,4,2,1,0,0,3,0
FKID004225,unplanned,12.91861725,77.58946,accident,False,2024-01-16 23:43:53.409964+00:00,closed,Non-corridor,Low,2024-01-17 02:34:59.328743+00:00,Jayanagara,,,23,1,1,0,0,1,0
FKID004226,unplanned,12.91861725,77.58946,accident,False,2024-01-16 23:18:15.118206+00:00,closed,Non-corridor,Low,2024-01-17 02:38:03.292481+00:00,Jayanagara,,,23,1,1,0,0,1,0
FKID004227,unplanned,13.0471959,77.502766,vehicle_breakdown,False,2024-01-17 07:42:15.057000+00:00,closed,Non-corridor,Low,2024-01-17 07:44:22.845913+00:00,Chikkabanavara,2.1298152166666666,,7,2,1,0,0,1,0
FKID004228,unplanned,12.9857015,77.5267423,vehicle_breakdown,False,2024-01-17 21:36:05.190000+00:00,closed,Magadi Road,High,2024-01-17 21:37:20.392248+00:00,Kamakshipalya,1.2533708,,21,2,1,0,0,3,0
FKID004229,unplanned,12.8188227,77.6885633,vehicle_breakdown,False,2024-01-17 22:50:50.387000+00:00,closed,Non-corridor,Low,2024-01-17 22:52:28.672278+00:00,Electronic City,1.6380879666666668,,22,2,1,0,0,1,0
FKID004230,unplanned,12.9879947,77.6638348,others,False,2024-01-18 00:21:28.540000+00:00,active,Non-corridor,Low,2024-01-18 00:22:22.155759+00:00,Banaswadi,0.8935959833333332,,0,3,1,0,0,1,0
FKID004231,unplanned,12.9717905,77.5075445,vehicle_breakdown,False,2024-01-18 00:26:44.741000+00:00,closed,Non-corridor,Low,2024-01-18 00:27:33.311149+00:00,Jnanabharathi,0.8095024833333333,,0,3,1,0,0,1,0
FKID004232,unplanned,13.0142186,77.5305288,tree_fall,False,2024-01-03 08:52:34.331000+00:00,closed,Non-corridor,Low,2024-01-03 08:53:52.229137+00:00,Rajajinagar,1.2983022833333335,,8,2,1,0,0,1,0
FKID004233,unplanned,12.9986635,77.5841885,vehicle_breakdown,False,2024-01-18 06:06:41.663000+00:00,closed,Bellary Road 1,High,2024-01-18 06:09:36.080414+00:00,Sadashivanagar,2.9069569,,6,3,1,0,0,3,0
FKID004234,unplanned,13.0190687,77.5840829,vehicle_breakdown,False,2024-01-18 06:55:19.912000+00:00,closed,Bellary Road 1,High,2024-01-18 06:59:37.953584+00:00,R.T. Nagar,4.300693066666667,,6,3,1,0,0,3,0
FKID004235,unplanned,13.0196125,77.6738748,vehicle_breakdown,False,2024-01-18 08:49:43.299000+00:00,closed,Non-corridor,Low,2024-01-18 08:58:11.194047+00:00,Banaswadi,8.46491745,,8,3,1,0,0,1,0
FKID004236,unplanned,13.0059006,77.636093,accident,False,2024-01-18 09:59:12.464000+00:00,closed,Non-corridor,Low,2024-01-18 10:05:54.146165+00:00,Banaswadi,6.69470275,,9,3,1,0,0,1,0
FKID004237,unplanned,12.860422,77.6609334,accident,False,2024-01-03 11:47:24.047000+00:00,closed,Non-corridor,Low,2024-01-03 11:49:48.568853+00:00,Electronic City,2.40869755,,11,2,1,0,0,1,0
FKID004238,unplanned,12.9407201,77.5247945,vehicle_breakdown,False,2024-01-03 12:20:16.067000+00:00,closed,Mysore Road,High,2024-01-03 12:21:13.437780+00:00,Byatarayanapura,0.9561796666666668,,12,2,1,0,0,3,0
FKID004239,unplanned,12.9974033,77.584765,vehicle_breakdown,False,2024-01-18 10:12:04.741000+00:00,closed,Bellary Road 1,High,2024-01-18 10:13:22.842573+00:00,High ground,1.3016928833333334,,10,3,1,0,0,3,0
FKID004240,unplanned,12.9955497,77.666766,vehicle_breakdown,False,2024-01-18 20:05:40.583000+00:00,closed,ORR North 1,High,2024-01-18 20:06:30.813308+00:00,Banaswadi,0.8371718,,20,3,1,0,0,3,0
FKID004241,unplanned,12.8405554,77.6518242,vehicle_breakdown,False,2024-01-03 21:11:12.334000+00:00,closed,Non-corridor,Low,2024-01-03 21:12:05.638870+00:00,Electronic City,0.8884145,,21,2,1,0,0,1,0
FKID004242,planned,13.1871368,77.680719,construction,False,2024-01-03 22:46:14.919000+00:00,closed,Non-corridor,Low,2024-01-03 22:47:36.283405+00:00,Chikkajala,1.3560734166666668,,22,2,1,0,1,1,0
FKID004243,unplanned,12.974094,77.508972,vehicle_breakdown,False,2024-01-03 22:52:56.454000+00:00,closed,Non-corridor,Low,2024-01-03 22:54:00.203640+00:00,Jnanabharathi,1.062494,,22,2,1,0,0,1,0
FKID004244,unplanned,13.0631912,77.4553056,vehicle_breakdown,False,2023-11-29 00:01:41.595000+00:00,closed,Non-corridor,Low,2023-11-29 00:02:56.794248+00:00,No Police Station,1.2533208,,0,2,11,0,0,1,0
FKID004245,unplanned,13.0002484,77.6772358,vehicle_breakdown,False,2023-11-29 00:05:38.746000+00:00,closed,ORR East 2,High,2023-11-29 00:06:41.374553+00:00,Mahadevapura,1.0438092166666666,,0,2,11,0,0,3,0
FKID004246,unplanned,12.9988086,77.6757798,vehicle_breakdown,False,2023-11-29 00:07:20.035000+00:00,closed,ORR East 2,High,2023-11-29 00:08:18.711881+00:00,Mahadevapura,0.9779480166666666,,0,2,11,0,0,3,0
FKID004247,planned,13.056993,77.4742172,construction,False,2024-01-04 00:34:35.255000+00:00,closed,Non-corridor,Low,2024-01-04 00:36:46.995266+00:00,No Police Station,2.1956710999999998,,0,3,1,0,1,1,0
FKID004248,unplanned,12.9858812,77.4873198,vehicle_breakdown,False,2023-11-25 22:36:35.496000+00:00,closed,Non-corridor,Low,2023-11-25 22:36:02.608341+00:00,Kamakshipalya,,,22,5,11,1,0,1,0
FKID004249,unplanned,12.9341249,77.6900036,vehicle_breakdown,False,2023-11-29 00:44:17.879000+00:00,closed,ORR East 1,High,2023-11-29 00:45:59.651546+00:00,HAL Old Airport,1.6962091000000001,,0,2,11,0,0,3,0
FKID004250,unplanned,13.026353,77.544093,vehicle_breakdown,False,2024-01-04 03:42:04.144000+00:00,closed,Tumkur Road,High,2024-01-04 03:43:11.500609+00:00,Yeshwanthpura,1.12261015,,3,3,1,0,0,3,0
FKID004251,unplanned,12.9333094,77.4914091,vehicle_breakdown,True,2024-01-04 01:39:19.728000+00:00,closed,Non-corridor,Low,2024-01-04 01:40:30.896418+00:00,Kengeri,1.1861403000000001,,1,3,1,0,0,1,1
